/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_1/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_1/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_1/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_1/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_2/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_2/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_2/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_2/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_3/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_3/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_3/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_3/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_4/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_4/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_4/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_4/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_5/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_5/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_5/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_5/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_6/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_6/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_6/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/normal_driving_6/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester1/adjusting_radio/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/adjusting_radio/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/adjusting_radio/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/adjusting_radio/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/drinking/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/drinking/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/drinking/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/drinking/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/messaging_left/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/messaging_left/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/messaging_left/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/messaging_left/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/messaging_right/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/messaging_right/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/messaging_right/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/messaging_right/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/reaching_behind/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/reaching_behind/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/reaching_behind/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/reaching_behind/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_passenger/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_passenger/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_passenger/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_passenger/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_phone_left/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_phone_left/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_phone_left/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_phone_left/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_phone_right/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_phone_right/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_phone_right/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester1/talking_with_phone_right/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_1/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_1/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_1/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_1/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_2/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_2/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_2/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_2/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_3/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_3/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_3/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_3/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_4/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_4/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_4/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_4/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_5/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_5/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_5/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_5/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_6/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_6/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_6/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/normal_driving_6/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester2/adjusting_radio/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/adjusting_radio/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/adjusting_radio/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/adjusting_radio/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/drinking/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/drinking/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/drinking/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/drinking/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/messaging_left/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/messaging_left/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/messaging_left/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/messaging_left/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/messaging_right/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/messaging_right/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/messaging_right/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/messaging_right/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/reaching_behind/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/reaching_behind/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/reaching_behind/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/reaching_behind/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_passenger/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_passenger/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_passenger/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_passenger/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_phone_left/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_phone_left/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_phone_left/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_phone_left/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_phone_right/front_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_phone_right/front_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_phone_right/top_IR 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester2/talking_with_phone_right/top_depth 1349 1
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_1/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_1/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_1/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_1/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_2/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_2/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_2/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_2/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_3/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_3/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_3/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_3/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_4/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_4/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_4/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_4/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_5/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_5/front_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_5/top_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_5/top_depth 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_6/front_IR 9999 0
/root/autodl-tmp/dataset/DAD/DAD/Tester3/normal_driving_6/front_depth 9999 0
